ACC_X,ACC_Y,ACC_Z,DATE,UNIX_TIMESTAMP,norm,Line_Number
0.3081836700439453,0.1845216751098632,-0.0743248462677002,2023-10-21T15:19:52.646790Z,1697901592646,0.3668100405384543,0
0.2561826705932617,0.1493668556213379,-0.0585395097732543,2023-10-21T15:19:52.667Z,1697901592666,0.3022695692176012,1
0.2105312347412109,0.1193623542785644,-0.0453099012374877,2023-10-21T15:19:52.687223Z,1697901592687,0.2462189261018154,2
0.1760969161987304,0.096961498260498,-0.0354796648025512,2023-10-21T15:19:52.710549Z,1697901592710,0.2041334432525073,3
0.1576871871948242,0.0842399597167968,-0.0295747518539428,2023-10-21T15:19:52.727808Z,1697901592727,0.1812078523842865,4
0.158792495727539,0.0822539329528808,-0.0276160240173339,2023-10-21T15:19:52.748081Z,1697901592748,0.1809514049907418,5
0.1819820404052734,0.0913724899291992,-0.0293030738830566,2023-10-21T15:19:52.768337Z,1697901592768,0.2057305642944773,6
0.2264261245727539,0.1101741790771484,-0.0337828397750854,2023-10-21T15:19:52.788506Z,1697901592788,0.2540638106610796,7
0.2896890640258789,0.1365742683410644,-0.0401594638824462,2023-10-21T15:19:52.810700Z,1697901592810,0.322777116797973,8
0.3675651550292969,0.1678318977355957,-0.047519564628601,2023-10-21T15:19:52.829147Z,1697901592829,0.406853533979655,9
0.4553375244140625,0.2011923789978027,-0.0551185607910156,2023-10-21T15:19:52.849383Z,1697901592849,0.500847971194848,10
0.5462770462036133,0.2332015037536621,-0.0620266199111938,2023-10-21T15:19:52.869638Z,1697901592869,0.5972008490780314,11
0.6307296752929688,0.2595071792602539,-0.0669370889663696,2023-10-21T15:19:52.893696Z,1697901592893,0.6853061164633503,12
0.6977624893188477,0.2756433486938476,-0.0683358311653137,2023-10-21T15:19:52.910229Z,1697901592910,0.753340250484897,13
0.7384357452392578,0.2785651683807373,-0.065173864364624,2023-10-21T15:19:52.930458Z,1697901592930,0.7919176317510963,14
0.7490520477294922,0.2678582668304443,-0.0573236346244812,2023-10-21T15:19:52.950727Z,1697901592950,0.7975669378827811,15
0.7300596237182617,0.2451205253601074,-0.0453637838363647,2023-10-21T15:19:52.970845Z,1697901592970,0.7714460441407535,16
0.6849575042724609,0.2133080959320068,-0.0304473340511322,2023-10-21T15:19:52.993750Z,1697901592993,0.7180488608723767,17
0.6189413070678711,0.1759612560272216,-0.0141520947217941,2023-10-21T15:19:53.011520Z,1697901593011,0.6436233269565179,18
0.5388069152832031,0.1370770931243896,0.0015068817883729,2023-10-21T15:19:53.031865Z,1697901593031,0.5559723843044343,19
0.4515037536621094,0.1002633571624755,0.014549434185028,2023-10-21T15:19:53.052044Z,1697901593052,0.4627310951249865,20
0.363530158996582,0.068318486213684,0.0234701037406921,2023-10-21T15:19:53.077238Z,1697901593077,0.3706378796456298,21
0.2800407409667969,0.0427650213241577,0.0276465415954589,2023-10-21T15:19:53.093685Z,1697901593093,0.2846330882246084,22
0.2051343917846679,0.0240364074707031,0.0273865461349487,2023-10-21T15:19:53.112894Z,1697901593112,0.2083456034721275,23
0.1411800384521484,0.0115680694580078,0.0237075090408325,2023-10-21T15:19:53.133050Z,1697901593133,0.1436233597756874,24
0.0866994857788086,0.0041216313838958,0.0174477100372314,2023-10-21T15:19:53.153294Z,1697901593153,0.0885336730578702,25
0.0339336395263671,0.000487133860588,0.0079052448272705,2023-10-21T15:19:53.176960Z,1697901593176,0.0348456896428043,26
-0.0284557342529296,0.0004967302083969,-0.0074779987335205,2023-10-21T15:19:53.193931Z,1697901593193,0.0294261111571308,27
-0.1118764877319336,0.0053600668907165,-0.0325310230255126,2023-10-21T15:19:53.214130Z,1697901593214,0.1166333840861735,28
-0.2231578826904297,0.0172690153121948,-0.070789098739624,2023-10-21T15:19:53.234380Z,1697901593234,0.2347525420460801,29
-0.3626985549926758,0.0386097431182861,-0.1244058609008789,2023-10-21T15:19:53.254550Z,1697901593254,0.3853800361771792,30
-0.5244245529174805,0.0712970495223999,-0.1938097476959228,2023-10-21T15:19:53.276820Z,1697901593276,0.5636191970428758,31
-0.6968097686767578,0.1163017749786377,-0.2775924205780029,2023-10-21T15:19:53.295194Z,1697901593295,0.7590306374244015,32
-0.8641576766967773,0.1732964515686035,-0.3721959590911865,2023-10-21T15:19:53.315409Z,1697901593315,0.9567287924401824,33
-1.0097508430480957,0.2405328750610351,-0.471811294555664,2023-10-21T15:19:53.335639Z,1697901593335,1.140201178166274,34
-1.1192941665649414,0.3150980472564697,-0.5692102909088135,2023-10-21T15:19:53.360238Z,1697901593360,1.294645343701372,35
-1.1815900802612305,0.3919939994812011,-0.6552207469940186,2023-10-21T15:19:53.377428Z,1697901593377,1.406815069827022,36
-1.1918039321899414,0.4646201133728027,-0.7203445434570312,2023-10-21T15:19:53.396419Z,1697901593396,1.4680479296747369,37
-1.1518001556396484,0.5249946117401123,-0.7558646202087402,2023-10-21T15:19:53.416765Z,1697901593416,1.474311454534276,38
-1.0672931671142578,0.5646476745605469,-0.7551751136779785,2023-10-21T15:19:53.437027Z,1697901593436,1.424159806087071,39
-0.9478306770324708,0.5767924785614014,-0.7163577079772949,2023-10-21T15:19:53.460059Z,1697901593460,1.320697134632812,40
-0.8065972328186035,0.5587100982666016,-0.6435837745666504,2023-10-21T15:19:53.477541Z,1697901593477,1.1734377464446766,41
-0.6593375205993652,0.5140175819396973,-0.5479989051818848,2023-10-21T15:19:53.497824Z,1697901593497,0.9996213486584788,42
-0.5222845077514648,0.4532365798950195,-0.4461441040039062,2023-10-21T15:19:53.518081Z,1697901593518,0.8229514359484237,43
-0.4065632820129394,0.3891077041625976,-0.3528804779052734,2023-10-21T15:19:53.543431Z,1697901593543,0.6642462942361625,44
-0.3189015388488769,0.3340520858764648,-0.2786526679992676,2023-10-21T15:19:53.560026Z,1697901593559,0.5393851100481999,45
-0.2603797912597656,0.2966465950012207,-0.2272300720214843,2023-10-21T15:19:53.578899Z,1697901593578,0.4554452147659324,46
-0.2286105155944824,0.2815017700195312,-0.1976962089538574,2023-10-21T15:19:53.599141Z,1697901593599,0.4130251873666197,47
-0.2169828414916992,0.287086009979248,-0.1846470832824707,2023-10-21T15:19:53.619393Z,1697901593619,0.404468139650505,48
-0.2198519706726074,0.3109626770019531,-0.1830630302429199,2023-10-21T15:19:53.643234Z,1697901593643,0.4225455579444307,49
-0.2305374145507812,0.3472504615783691,-0.1870083808898925,2023-10-21T15:19:53.659942Z,1697901593659,0.4568397061302884,50
-0.2416667938232422,0.386545181274414,-0.1902341842651367,2023-10-21T15:19:53.680215Z,1697901593680,0.4939727333226977,51
-0.2441420555114746,0.4136829376220703,-0.185800552368164,2023-10-21T15:19:53.700468Z,1697901593700,0.5150347186445866,52
-0.227510929107666,0.4074063301086426,-0.1667506694793701,2023-10-21T15:19:53.720598Z,1697901593720,0.4955269179851321,53
-0.1843147277832031,0.3479776382446289,-0.1296095848083496,2023-10-21T15:19:53.742833Z,1697901593742,0.4145588017040512,54
-0.1120138168334961,0.2225780487060547,-0.0752472877502441,2023-10-21T15:19:53.761263Z,1697901593761,0.2602887574236945,55
-0.0135254859924316,0.028273582458496,-0.0086243152618408,2023-10-21T15:19:53.781518Z,1697901593781,0.0325071230671749,56
0.1050245761871337,-0.2312374114990234,0.0629260540008544,2023-10-21T15:19:53.801754Z,1697901593801,0.2616497474720244,57
0.2351832389831543,-0.5466861724853516,0.1301550865173339,2023-10-21T15:19:53.826173Z,1697901593826,0.6091939540340381,58
0.367889404296875,-0.9052801132202148,0.1831499338150024,2023-10-21T15:19:53.842774Z,1697901593842,0.9941924338086436,59
0.4944188594818115,-1.2897472381591797,0.2127277851104736,2023-10-21T15:19:53.862587Z,1697901593862,1.3975518085239398,60
0.607398509979248,-1.679304122924805,0.2122201919555664,2023-10-21T15:19:53.882827Z,1697901593882,1.7983416519312776,61
0.7014162540435791,-2.050930976867676,0.1786691546440124,2023-10-21T15:19:53.903081Z,1697901593903,2.174908113032165,62
0.7721645832061768,-2.3791065216064453,0.1128931641578674,2023-10-21T15:19:53.926152Z,1697901593926,2.503823246801152,63
0.8160362243652344,-2.636056900024414,0.018834039568901,2023-10-21T15:19:53.943619Z,1697901593943,2.759540871356877,64
0.8325879573822021,-2.800985336303711,-0.0952895283699035,2023-10-21T15:19:53.963893Z,1697901593963,2.9236623702444238,65
0.8232645988464355,-2.8613176345825195,-0.2170178294181823,2023-10-21T15:19:53.984112Z,1697901593984,2.985297295743268,66
0.7916505336761475,-2.815448760986328,-0.330923318862915,2023-10-21T15:19:54.004386Z,1697901594004,2.943292805035956,67
0.742988109588623,-2.6698522567749023,-0.4227428436279297,2023-10-21T15:19:54.025993Z,1697901594025,2.80336474898197,68
0.6835296154022217,-2.43777847290039,-0.4821622371673584,2023-10-21T15:19:54.044952Z,1697901594044,2.5772964596682897,69
0.6186118125915527,-2.141063690185547,-0.5053009986877441,2023-10-21T15:19:54.065209Z,1697901594065,2.285205329808153,70
0.5516769886016846,-1.807517051696777,-0.4934961795806885,2023-10-21T15:19:54.085465Z,1697901594085,1.953203489447008,71
0.4830381870269775,-1.462021827697754,-0.4508891105651855,2023-10-21T15:19:54.109220Z,1697901594109,1.604411014926429,72
0.4081118106842041,-1.1105403900146484,-0.3801202774047851,2023-10-21T15:19:54.126005Z,1697901594125,1.2427174389892974,73
0.3219163417816162,-0.7625904083251953,-0.2859492301940918,2023-10-21T15:19:54.146308Z,1697901594146,0.8757518051504319,74
0.2117762565612793,-0.426091194152832,-0.173389196395874,2023-10-21T15:19:54.166565Z,1697901594166,0.5064254160333012,75
0.0619163513183593,-0.1050162315368652,-0.0461025238037109,2023-10-21T15:19:54.186684Z,1697901594186,0.1303360508372672,76
-0.138247013092041,0.1970195770263672,0.0930168628692627,2023-10-21T15:19:54.209386Z,1697901594209,0.2580331124847329,77
-0.3948111534118652,0.4673986434936523,0.2378952503204345,2023-10-21T15:19:54.227313Z,1697901594227,0.6564537218442255,78
-0.7028717994689941,0.6735196113586426,0.3737030029296875,2023-10-21T15:19:54.247606Z,1697901594247,1.0427422345777235,79
-1.052846908569336,0.7868170738220215,0.4854512214660644,2023-10-21T15:19:54.267857Z,1697901594267,1.4011533138685253,80
-1.4362940788269043,0.7921719551086426,0.5658876895904541,2023-10-21T15:19:54.292479Z,1697901594292,1.735138600966475,81
-1.8098087310791016,0.6571235656738281,0.5985574722290039,2023-10-21T15:19:54.309128Z,1697901594309,2.016306046019604,82
-2.070042133331299,0.3693897724151611,0.5608460903167725,2023-10-21T15:19:54.328619Z,1697901594328,2.1762517259626306,83
-2.139359474182129,-0.0070377513766288,0.460810899734497,2023-10-21T15:19:54.348886Z,1697901594348,2.1884366966013413,84
-1.95825719833374,-0.3611609935760498,0.3195317983627319,2023-10-21T15:19:54.369132Z,1697901594369,2.016757072200732,85
-1.4923639297485352,-0.5453872680664062,0.1674711108207702,2023-10-21T15:19:54.392222Z,1697901594392,1.5976995787515786,86
-0.8119397163391113,-0.4407825469970703,0.0519648790359497,2023-10-21T15:19:54.409686Z,1697901594409,0.9253300521215562,87
-0.0526542663574218,-0.0375185012817382,0.0010860860347747,2023-10-21T15:19:54.429992Z,1697901594429,0.064662889565353,88
0.6707143783569336,0.58551025390625,0.0117446929216384,2023-10-21T15:19:54.450225Z,1697901594450,0.8904032640191256,89
1.3222126960754397,1.3506460189819336,0.0659260749816894,2023-10-21T15:19:54.470356Z,1697901594470,1.891252846558947,90
1.9117202758789065,2.201324462890625,0.1454919576644897,2023-10-21T15:19:54.492356Z,1697901594492,2.919190249687791,91
2.436770439147949,3.0717592239379883,0.2342444658279419,2023-10-21T15:19:54.511011Z,1697901594510,3.927903432204568,92
2.88349723815918,3.904340267181397,0.3196105360984802,2023-10-21T15:19:54.531267Z,1697901594531,4.864214236563895,93
