GYR_X,GYR_Y,GYR_Z,DATE,UNIX_TIMESTAMP
-0.0047890134155750275,-0.004256900865584612,-0.0047890134155750275,2023-10-21T15:47:05.799106Z,1697903225799
-0.004123872611671686,-0.004256900865584612,0.0031926757656037807,2023-10-21T15:47:05.808721Z,1697903225808
-0.0025275349617004395,-0.0,0.0019954221788793802,2023-10-21T15:47:05.819382Z,1697903225819
0.0031926757656037807,0.004655985161662102,-0.0035917600616812706,2023-10-21T15:47:05.835062Z,1697903225835
-0.0031926757656037807,-0.0023945067077875137,0.0038578163366764784,2023-10-21T15:47:05.839646Z,1697903225839
-0.0029266192577779293,0.0025275349617004395,-5.321126081980765E-4,2023-10-21T15:47:05.851832Z,1697903225851
3.990844707004726E-4,-1.3302815204951912E-4,0.0038578163366764784,2023-10-21T15:47:05.859947Z,1697903225859
0.0023945067077875137,-0.0027935912366956472,0.004922041669487953,2023-10-21T15:47:05.869485Z,1697903225869
1.3302815204951912E-4,7.981689414009452E-4,0.0015963378828018904,2023-10-21T15:47:05.882018Z,1697903225881
-6.651407456956804E-4,0.003059647511690855,-0.0014633096288889647,2023-10-21T15:47:05.889813Z,1697903225889
-0.004123872611671686,0.0,0.003059647511690855,2023-10-21T15:47:05.900522Z,1697903225900
0.004655985161662102,-0.0025275349617004395,0.0037247883155941963,2023-10-21T15:47:05.910035Z,1697903225910
-9.311970788985491E-4,5.321126081980765E-4,0.001064225216396153,2023-10-21T15:47:05.920827Z,1697903225920
-0.0013302814913913608,0.004522957373410463,0.0027935912366956472,2023-10-21T15:47:05.934626Z,1697903225934
0.0,-0.005055069923400879,-0.0013302814913913608,2023-10-21T15:47:05.941033Z,1697903225940
0.0023945067077875137,-0.0038578163366764784,0.0026605629827827215,2023-10-21T15:47:05.950601Z,1697903225950
-0.0017293660202994943,0.004922041669487953,0.004655985161662102,2023-10-21T15:47:05.964680Z,1697903225964
-0.0031926757656037807,-0.0037247883155941963,0.001064225216396153,2023-10-21T15:47:05.970911Z,1697903225970
-0.003059647511690855,-0.0015963378828018904,0.004922041669487953,2023-10-21T15:47:05.981619Z,1697903225981
0.0047890134155750275,0.0027935912366956472,-0.0015963378828018904,2023-10-21T15:47:05.991020Z,1697903225990
0.0019954221788793802,-0.0018623941577970982,0.003325703786686063,2023-10-21T15:47:06.001936Z,1697903226001
0.004123872611671686,-0.0038578163366764784,-1.3302815204951912E-4,2023-10-21T15:47:06.014550Z,1697903226014
-0.02514232136309147,0.13316118717193604,0.23293229937553406,2023-10-21T15:47:06.022093Z,1697903226022
-0.01755971647799015,0.14566582441329956,0.31088680028915405,2023-10-21T15:47:06.031624Z,1697903226031
-0.0029266192577779293,0.17320264875888824,0.4057358503341675,2023-10-21T15:47:06.042312Z,1697903226042
0.020885419100522995,0.21550559997558594,0.5043097138404846,2023-10-21T15:47:06.051933Z,1697903226051
0.055073656141757965,0.2661893367767334,0.588649570941925,2023-10-21T15:47:06.064533Z,1697903226064
0.09617935121059418,0.3166069984436035,0.6439892649650574,2023-10-21T15:47:06.072195Z,1697903226072
0.13741807639598846,0.35930904746055603,0.6644756197929382,2023-10-21T15:47:06.082959Z,1697903226082
0.17094117403030396,0.38937339186668396,0.652769148349762,2023-10-21T15:47:06.092291Z,1697903226092
0.19142751395702362,0.4049376845359802,0.6129937171936035,2023-10-21T15:47:06.103191Z,1697903226103
0.19767983257770538,0.4062679708003998,0.5490071773529053,2023-10-21T15:47:06.114815Z,1697903226114
0.19182659685611725,0.39549270272254944,0.4644012749195099,2023-10-21T15:47:06.123418Z,1697903226123
0.1767944097518921,0.3752724230289459,0.363166868686676,2023-10-21T15:47:06.132934Z,1697903226132
0.15657413005828857,0.3481346666812897,0.24956081807613373,2023-10-21T15:47:06.143665Z,1697903226143
0.13409237563610077,0.3166069984436035,0.12704189121723175,2023-10-21T15:47:06.153220Z,1697903226153
0.11214273422956467,0.28414812684059143,-2.6605630409903824E-4,2023-10-21T15:47:06.163953Z,1697903226163
0.09139034152030945,0.25395074486732483,-0.12770701944828033,2023-10-21T15:47:06.173411Z,1697903226173
0.07196822762489319,0.22707904875278473,-0.2503589689731598,2023-10-21T15:47:06.184210Z,1697903226184
0.05334429070353508,0.2031339854001999,-0.36463016271591187,2023-10-21T15:47:06.193526Z,1697903226193
0.03538548946380615,0.18131737411022186,-0.4681260585784912,2023-10-21T15:47:06.204507Z,1697903226204
0.01849091239273548,0.16282646358013153,-0.5588512420654297,2023-10-21T15:47:06.214073Z,1697903226214
0.0026605629827827215,0.1503218114376068,-0.6356084942817688,2023-10-21T15:47:06.224698Z,1697903226224
-0.011706477031111717,0.14500068128108978,-0.6982647776603699,2023-10-21T15:47:06.234240Z,1697903226234
-0.02514232136309147,0.14673005044460297,-0.7477512359619141,2023-10-21T15:47:06.247559Z,1697903226247
-0.03884422034025192,0.15378054976463318,-0.7848660945892334,2023-10-21T15:47:06.254510Z,1697903226254
-0.05454154312610626,0.16375765204429626,-0.8110726475715637,2023-10-21T15:47:06.265332Z,1697903226265
-0.07422970980405807,0.1745329350233078,-0.8255727291107178,2023-10-21T15:47:06.274666Z,1697903226274
-0.10083533823490143,0.18570730090141296,-0.8253066539764404,2023-10-21T15:47:06.285565Z,1697903226285
-0.13755111396312714,0.1959504634141922,-0.8050863742828369,2023-10-21T15:47:06.297592Z,1697903226297
-0.1861063838005066,0.2024688422679901,-0.7610540390014648,2023-10-21T15:47:06.305814Z,1697903226305
-0.24450574815273285,0.20220279693603516,-0.6921454668045044,2023-10-21T15:47:06.315264Z,1697903226315
