ACC_X,ACC_Y,ACC_Z,DATE,UNIX_TIMESTAMP
-0.001913905143737793,-0.005767822265625,-0.042939186096191406,2023-10-20T12:09:57.979600Z,1697803797979
-0.004132360219955444,-0.01205587387084961,-0.10135364532470703,2023-10-20T12:09:58.004457Z,1697803798004
-0.014486074447631836,-0.03288298845291138,-0.33135509490966797,2023-10-20T12:09:58.021434Z,1697803798021
-0.021950095891952515,-0.04369932413101196,-0.49391651153564453,2023-10-20T12:09:58.040583Z,1697803798040
-0.029074370861053467,-0.04586225748062134,-0.5285749435424805,2023-10-20T12:09:58.061472Z,1697803798061
-0.028568565845489502,-0.05045551061630249,-0.5193796157836914,2023-10-20T12:09:58.083795Z,1697803798083
-0.023982703685760498,-0.05070990324020386,-0.47356319427490234,2023-10-20T12:09:58.104202Z,1697803798104
-0.015879273414611816,-0.0383838415145874,-0.33162975311279297,2023-10-20T12:09:58.122271Z,1697803798122
-0.007410824298858643,-0.018544435501098633,-0.1576089859008789,2023-10-20T12:09:58.142364Z,1697803798142
-2.543032169342041E-4,-5.862712860107422E-4,-0.005063056945800781,2023-10-20T12:09:58.162284Z,1697803798162
-0.014176994562149048,-0.031014442443847656,-0.2914447784423828,2023-10-20T12:09:58.184221Z,1697803798184
-0.01373794674873352,-0.02926492691040039,-0.27597618103027344,2023-10-20T12:09:58.202507Z,1697803798202
-0.012324333190917969,-0.026172637939453125,-0.24343204498291016,2023-10-20T12:09:58.223416Z,1697803798223
-0.010292798280715942,-0.022034525871276855,-0.20017719268798828,2023-10-20T12:09:58.244384Z,1697803798244
-0.007964372634887695,-0.01724696159362793,-0.1532135009765625,2023-10-20T12:09:58.264185Z,1697803798264
-0.005658626556396484,-0.01221156120300293,-0.10689067840576172,2023-10-20T12:09:58.284195Z,1697803798284
-0.0037273764610290527,-0.00793302059173584,-0.0688638687133789,2023-10-20T12:09:58.304424Z,1697803798304
-0.0028839707374572754,-0.006069064140319824,-0.05240631103515625,2023-10-20T12:09:58.324445Z,1697803798324
-0.0036725401878356934,-0.007738947868347168,-0.06615352630615234,2023-10-20T12:09:58.344770Z,1697803798344
-0.006134450435638428,-0.013058304786682129,-0.10997676849365234,2023-10-20T12:09:58.365897Z,1697803798365
-0.009739935398101807,-0.021092772483825684,-0.17464256286621094,2023-10-20T12:09:58.385774Z,1697803798385
-0.014384269714355469,-0.03232681751251221,-0.2620868682861328,2023-10-20T12:09:58.405953Z,1697803798405
-0.01940131187438965,-0.046118855476379395,-0.3643512725830078,2023-10-20T12:09:58.426295Z,1697803798426
-0.024547964334487915,-0.06287229061126709,-0.4809579849243164,2023-10-20T12:09:58.446112Z,1697803798446
-0.029315680265426636,-0.08469879627227783,-0.6182136535644531,2023-10-20T12:09:58.465909Z,1697803798465
-0.0334305465221405,-0.11150455474853516,-0.767735481262207,2023-10-20T12:09:58.486588Z,1697803798486
-0.03947290778160095,-0.13797664642333984,-0.9048986434936523,2023-10-20T12:09:58.506728Z,1697803798506
-0.04928267002105713,-0.15266239643096924,-0.989532470703125,2023-10-20T12:09:58.527457Z,1697803798527
-0.06204020977020264,-0.1470280885696411,-0.9912500381469727,2023-10-20T12:09:58.549851Z,1697803798549
-0.07369053363800049,-0.12454259395599365,-0.9100017547607422,2023-10-20T12:09:58.567469Z,1697803798567
-0.0796363353729248,-0.09393811225891113,-0.7570905685424805,2023-10-20T12:09:58.587735Z,1697803798587
-0.0763934850692749,-0.06197977066040039,-0.5566930770874023,2023-10-20T12:09:58.608052Z,1697803798608
-0.055814504623413086,-0.03240656852722168,-0.3235635757446289,2023-10-20T12:09:58.628674Z,1697803798628
-0.014251351356506348,-0.006300866603851318,-0.06928825378417969,2023-10-20T12:09:58.649656Z,1697803798649
-0.030527234077453613,-0.04740417003631592,-0.3955049514770508,2023-10-20T12:09:58.669393Z,1697803798669
-0.0318639874458313,-0.04385364055633545,-0.3700523376464844,2023-10-20T12:09:58.689336Z,1697803798689
-0.03225797414779663,-0.039324402809143066,-0.3363351821899414,2023-10-20T12:09:58.710042Z,1697803798709
-0.03169107437133789,-0.03437697887420654,-0.29824161529541016,2023-10-20T12:09:58.729800Z,1697803798729
-0.0304337739944458,-0.02965104579925537,-0.26055908203125,2023-10-20T12:09:58.751828Z,1697803798751
-0.028847455978393555,-0.025546908378601074,-0.22669506072998047,2023-10-20T12:09:58.770317Z,1697803798770
