ACC_X,ACC_Y,ACC_Z,DATE,UNIX_TIMESTAMP
-0.034104108810424805,-0.08571672439575195,-0.11525583267211914,2023-10-21T15:15:49.065657Z,1697901349065
-0.021863460540771484,-0.054296016693115234,-0.07400226593017578,2023-10-21T15:15:49.085939Z,1697901349085
-0.025196552276611328,-0.05968427658081055,-0.08268404006958008,2023-10-21T15:15:49.106172Z,1697901349106
0.0017116069793701172,0.004083156585693359,0.005701541900634766,2023-10-21T15:15:49.126424Z,1697901349126
0.007304191589355469,0.017384052276611328,0.024772167205810547,2023-10-21T15:15:49.146671Z,1697901349146
0.03090357780456543,0.07269477844238281,0.10573673248291016,2023-10-21T15:15:49.166961Z,1697901349166
0.0651404857635498,0.15144634246826172,0.22637367248535156,2023-10-21T15:15:49.187213Z,1697901349187
0.09867215156555176,0.22651386260986328,0.3437337875366211,2023-10-21T15:15:49.207447Z,1697901349207
0.10377693176269531,0.24016189575195312,0.36612653732299805,2023-10-21T15:15:49.228714Z,1697901349228
0.09864354133605957,0.22882509231567383,0.34205198287963867,2023-10-21T15:15:49.247984Z,1697901349247
0.04323601722717285,0.10154438018798828,0.14735698699951172,2023-10-21T15:15:49.268305Z,1697901349268
0.0513303279876709,0.11920595169067383,0.17389678955078125,2023-10-21T15:15:49.288617Z,1697901349288
0.057695865631103516,0.1324906349182129,0.19382905960083008,2023-10-21T15:15:49.308810Z,1697901349308
0.061931610107421875,0.13956689834594727,0.20470857620239258,2023-10-21T15:15:49.330342Z,1697901349330
0.06558728218078613,0.14452600479125977,0.21207904815673828,2023-10-21T15:15:49.349429Z,1697901349349
0.06644320487976074,0.1431717872619629,0.20966577529907227,2023-10-21T15:15:49.369712Z,1697901349369
0.06337857246398926,0.13390445709228516,0.19527673721313477,2023-10-21T15:15:49.390Z,1697901349389
0.056218862533569336,0.1166391372680664,0.16947603225708008,2023-10-21T15:15:49.410209Z,1697901349410
0.047167062759399414,0.0959177017211914,0.1391463279724121,2023-10-21T15:15:49.430442Z,1697901349430
0.035825490951538086,0.07139921188354492,0.10381889343261719,2023-10-21T15:15:49.450745Z,1697901349450
0.02000713348388672,0.03920269012451172,0.0572509765625,2023-10-21T15:15:49.471017Z,1697901349470
-0.005806684494018555,-0.011203765869140625,-0.016430377960205078,2023-10-21T15:15:49.491208Z,1697901349491
-0.0450441837310791,-0.0858306884765625,-0.12589311599731445,2023-10-21T15:15:49.513562Z,1697901349513
-0.10185742378234863,-0.19303321838378906,-0.281466007232666,2023-10-21T15:15:49.531768Z,1697901349531
-0.17269039154052734,-0.32824087142944336,-0.4734044075012207,2023-10-21T15:15:49.552055Z,1697901349552
-0.25194215774536133,-0.48195648193359375,-0.6844148635864258,2023-10-21T15:15:49.572273Z,1697901349572
-0.337735652923584,-0.6441926956176758,-0.9009013175964355,2023-10-21T15:15:49.592498Z,1697901349592
-0.42968249320983887,-0.8025431632995605,-1.1100316047668457,2023-10-21T15:15:49.613424Z,1697901349613
-0.5187671184539795,-0.9318246841430664,-1.2843613624572754,2023-10-21T15:15:49.633427Z,1697901349633
-0.5968368053436279,-1.015378475189209,-1.3992271423339844,2023-10-21T15:15:49.653398Z,1697901349653
-0.665048360824585,-1.0429954528808594,-1.425055980682373,2023-10-21T15:15:49.673621Z,1697901349673
-0.7152235507965088,-1.0120625495910645,-1.3507452011108398,2023-10-21T15:15:49.696660Z,1697901349696
-0.7192952632904053,-0.9136366844177246,-1.1687641143798828,2023-10-21T15:15:49.714172Z,1697901349714
-0.6615328788757324,-0.7647495269775391,-0.9339680671691895,2023-10-21T15:15:49.734433Z,1697901349734
-0.1734633445739746,-0.31692075729370117,-0.4476890563964844,2023-10-21T15:15:49.754738Z,1697901349754
-0.19601941108703613,-0.34357404708862305,-0.48050546646118164,2023-10-21T15:15:49.774905Z,1697901349774
-0.21735095977783203,-0.36409521102905273,-0.5026683807373047,2023-10-21T15:15:49.796577Z,1697901349796
-0.23705649375915527,-0.378415584564209,-0.5139002799987793,2023-10-21T15:15:49.815499Z,1697901349815
-0.254976749420166,-0.3874478340148926,-0.5154547691345215,2023-10-21T15:15:49.835777Z,1697901349835
-0.27153658866882324,-0.3930230140686035,-0.5101823806762695,2023-10-21T15:15:49.855972Z,1697901349855
-0.28708457946777344,-0.3966331481933594,-0.5005984306335449,2023-10-21T15:15:49.876173Z,1697901349876
-0.3016533851623535,-0.39914846420288086,-0.4882998466491699,2023-10-21T15:15:49.896519Z,1697901349896
-0.3150811195373535,-0.40102148056030273,-0.4741840362548828,2023-10-21T15:15:49.916822Z,1697901349916
-0.32650041580200195,-0.4017305374145508,-0.45761537551879883,2023-10-21T15:15:49.937079Z,1697901349937
-0.33563756942749023,-0.40148210525512695,-0.4387226104736328,2023-10-21T15:15:49.957306Z,1697901349957
-0.3424057960510254,-0.40108537673950195,-0.41832447052001953,2023-10-21T15:15:49.979290Z,1697901349979
-0.3473649024963379,-0.40202808380126953,-0.39777278900146484,2023-10-21T15:15:49.997903Z,1697901349997
-0.3499917984008789,-0.40401697158813477,-0.37662553787231445,2023-10-21T15:15:50.018178Z,1697901350018
-0.34793663024902344,-0.40384721755981445,-0.3522162437438965,2023-10-21T15:15:50.038385Z,1697901350038
-0.3367424011230469,-0.3951139450073242,-0.32018613815307617,2023-10-21T15:15:50.058759Z,1697901350058
-0.31240367889404297,-0.37150144577026367,-0.27794647216796875,2023-10-21T15:15:50.079380Z,1697901350079
-0.2722611427307129,-0.3284029960632324,-0.22555017471313477,2023-10-21T15:15:50.099174Z,1697901350099
-0.2167220115661621,-0.2652144432067871,-0.1664113998413086,2023-10-21T15:15:50.119486Z,1697901350119
-0.14891576766967773,-0.18482112884521484,-0.1055448055267334,2023-10-21T15:15:50.139694Z,1697901350139
-0.07288169860839844,-0.09162569046020508,-0.047480106353759766,2023-10-21T15:15:50.162737Z,1697901350162
0.007669925689697266,0.009745597839355469,0.0045702457427978516,2023-10-21T15:15:50.180213Z,1697901350180
0.0889425277709961,0.11380577087402344,0.048209190368652344,2023-10-21T15:15:50.200525Z,1697901350200
0.16607046127319336,0.2129812240600586,0.08138608932495117,2023-10-21T15:15:50.220759Z,1697901350220
0.23578882217407227,0.30155181884765625,0.10374927520751953,2023-10-21T15:15:50.240996Z,1697901350240
0.29422569274902344,0.3734731674194336,0.1153099536895752,2023-10-21T15:15:50.262644Z,1697901350262
0.3371720314025879,0.42346668243408203,0.11688446998596191,2023-10-21T15:15:50.281544Z,1697901350281
0.36051082611083984,0.44722938537597656,0.10994613170623779,2023-10-21T15:15:50.301897Z,1697901350301
0.3634963035583496,0.44494152069091797,0.09706306457519531,2023-10-21T15:15:50.322172Z,1697901350322
0.3496894836425781,0.42194366455078125,0.08133995532989502,2023-10-21T15:15:50.342283Z,1697901350342
0.32536745071411133,0.3863868713378906,0.06546390056610107,2023-10-21T15:15:50.362572Z,1697901350362
0.2962970733642578,0.3455066680908203,0.05112767219543457,2023-10-21T15:15:50.382909Z,1697901350382
0.2666969299316406,0.30463695526123047,0.03910475969314575,2023-10-21T15:15:50.403215Z,1697901350403
0.24054431915283203,0.2686295509338379,0.029669463634490967,2023-10-21T15:15:50.423442Z,1697901350423
0.21925830841064453,0.23915624618530273,0.022523164749145508,2023-10-21T15:15:50.446152Z,1697901350446
0.20433616638183594,0.2175898551940918,0.017344355583190918,2023-10-21T15:15:50.463914Z,1697901350463
0.19902276992797852,0.20659542083740234,0.01384398341178894,2023-10-21T15:15:50.484202Z,1697901350484
0.2067561149597168,0.20849847793579102,0.011726200580596924,2023-10-21T15:15:50.504484Z,1697901350504
0.2287888526916504,0.22296524047851562,0.010594040155410767,2023-10-21T15:15:50.524663Z,1697901350524
0.26375341415405273,0.24704647064208984,0.010053515434265137,2023-10-21T15:15:50.545691Z,1697901350545
0.3061213493347168,0.27451419830322266,0.009789198637008667,2023-10-21T15:15:50.565248Z,1697901350565
0.3499298095703125,0.2998809814453125,0.00967647135257721,2023-10-21T15:15:50.585542Z,1697901350585
0.3908658027648926,0.3198671340942383,0.009742051362991333,2023-10-21T15:15:50.605739Z,1697901350605
0.4275078773498535,0.3339419364929199,0.01009659469127655,2023-10-21T15:15:50.629138Z,1697901350629
0.4613504409790039,0.3438115119934082,0.010861396789550781,2023-10-21T15:15:50.646465Z,1697901350646
0.4936337471008301,0.35091066360473633,0.011987090110778809,2023-10-21T15:15:50.666593Z,1697901350666
0.5229282379150391,0.35487890243530273,0.013332366943359375,2023-10-21T15:15:50.686809Z,1697901350686
0.5466232299804688,0.35510921478271484,0.014564365148544312,2023-10-21T15:15:50.707037Z,1697901350707
0.5622100830078125,0.3513627052307129,0.015424609184265137,2023-10-21T15:15:50.728954Z,1697901350728
0.5680685043334961,0.3436703681945801,0.01583026349544525,2023-10-21T15:15:50.747625Z,1697901350747
0.5671749114990234,0.33415651321411133,0.0158003568649292,2023-10-21T15:15:50.767894Z,1697901350767
0.5666360855102539,0.32670116424560547,0.015388205647468567,2023-10-21T15:15:50.788128Z,1697901350788
0.5734748840332031,0.3248710632324219,0.014529511332511902,2023-10-21T15:15:50.808355Z,1697901350808
0.5898580551147461,0.3293747901916504,0.013118788599967957,2023-10-21T15:15:50.828796Z,1697901350828
