ACC_X,ACC_Y,ACC_Z,DATE,UNIX_TIMESTAMP,norm,Line_Number
4.297062873840332,4.404955863952637,-1.7393569946289062,2023-10-20T12:17:33.519194Z,1697804253519,6.394821988130096,6013
3.834904670715332,3.704294681549072,-1.7242872714996338,2023-10-20T12:17:33.539662Z,1697804253539,5.603700519824615,6014
3.404407024383545,3.083982467651367,-1.688544750213623,2023-10-20T12:17:33.560361Z,1697804253560,4.8940901526154,6015
3.0257129669189453,2.5495681762695312,-1.6368358135223389,2023-10-20T12:17:33.582067Z,1697804253582,4.281876729199141,6016
2.716416358947754,2.10941219329834,-1.582993507385254,2023-10-20T12:17:33.600626Z,1697804253600,3.78608056977378,6017
2.477177143096924,1.758507251739502,-1.535116195678711,2023-10-20T12:17:33.620657Z,1697804253620,3.4037238558580705,6018
2.300107002258301,1.4853439331054688,-1.4974136352539062,2023-10-20T12:17:33.641175Z,1697804253641,3.1207349160887103,6019
2.175614356994629,1.275218486785889,-1.4707818031311035,2023-10-20T12:17:33.661144Z,1697804253661,2.919362795512614,6020
2.0918970108032227,1.112520694732666,-1.4532437324523926,2023-10-20T12:17:33.681926Z,1697804253681,2.779505845636608,6021
2.0348691940307617,0.9827649593353271,-1.4388060569763184,2023-10-20T12:17:33.701858Z,1697804253701,2.6789330845888086,6022
1.988819122314453,0.8740949630737305,-1.4190592765808103,2023-10-20T12:17:33.722215Z,1697804253722,2.594835782126597,6023
1.9414033889770508,0.7791855335235596,-1.3872637748718262,2023-10-20T12:17:33.742487Z,1697804253742,2.5101151358962803,6024
1.8825888633728027,0.6934323310852051,-1.338057041168213,2023-10-20T12:17:33.765175Z,1697804253765,2.4115111178904804,6025
1.8045258522033687,0.6135797500610352,-1.2674164772033691,2023-10-20T12:17:33.783173Z,1697804253783,2.2889163784729782,6026
1.706124782562256,0.5389478206634521,-1.1764187812805176,2023-10-20T12:17:33.803073Z,1697804253803,2.1413284839137896,6027
1.5889968872070312,0.4699668884277344,-1.0691003799438477,2023-10-20T12:17:33.823748Z,1697804253823,1.971992800739435,6028
1.457449436187744,0.408193826675415,-0.9517054557800292,2023-10-20T12:17:33.843847Z,1697804253843,1.7878826398120669,6029
1.3150548934936523,0.3547391891479492,-0.8294262886047363,2023-10-20T12:17:33.864962Z,1697804253864,1.594727949666517,6030
1.1633777618408203,0.3090474605560303,-0.7053408622741699,2023-10-20T12:17:33.884293Z,1697804253884,1.3951572963703975,6031
1.0061044692993164,0.269627571105957,-0.5830230712890625,2023-10-20T12:17:33.904802Z,1697804253904,1.1936754717677198,6032
0.844691276550293,0.2336962223052978,-0.4647951126098633,2023-10-20T12:17:33.925072Z,1697804253925,0.9920442397927354,6033
0.6792392730712891,0.1980781555175781,-0.3522214889526367,2023-10-20T12:17:33.948211Z,1697804253948,0.7903549348588085,6034
0.5139703750610352,0.1609635353088379,-0.2492022514343261,2023-10-20T12:17:33.965102Z,1697804253965,0.5934446631822025,6035
0.3589458465576172,0.1224510669708252,-0.1614243984222412,2023-10-20T12:17:33.985589Z,1697804253985,0.4121822666845827,6036
0.2220888137817382,0.0831873416900634,-0.0917956829071044,2023-10-20T12:17:34.005727Z,1697804254005,0.2543030130077514,6037
0.1076431274414062,0.0443634986877441,-0.0404281616210937,2023-10-20T12:17:34.025958Z,1697804254025,0.1232460918376139,6038
0.0196123123168945,0.008868932723999,-0.0065951347351074,2023-10-20T12:17:34.048666Z,1697804254048,0.0225121425957737,6039
-0.0368814468383789,-0.0181937217712402,0.0109009742736816,2023-10-20T12:17:34.066400Z,1697804254066,0.0425450804782049,6040
-0.0576362609863281,-0.0307888984680175,0.0146360397338867,2023-10-20T12:17:34.086750Z,1697804254086,0.0669634863821316,6041
-0.0439128875732421,-0.0252208709716796,0.0093194246292114,2023-10-20T12:17:34.107532Z,1697804254107,0.0514906370421833,6042
0.0024070739746093,0.0014758110046386,-0.0004128217697143,2023-10-20T12:17:34.127283Z,1697804254127,0.0028534969868923,6043
0.0802907943725586,0.0522646903991699,-0.0105892419815063,2023-10-20T12:17:34.147973Z,1697804254147,0.0963864179707933,6044
0.1851997375488281,0.1270146369934082,-0.0175196528434753,2023-10-20T12:17:34.167326Z,1697804254167,0.2252523008416961,6045
0.3106532096862793,0.2231078147888183,-0.0184665620326995,2023-10-20T12:17:34.188510Z,1697804254188,0.3829145173815386,6046
0.4491386413574219,0.3362989425659179,-0.0118743181228637,2023-10-20T12:17:34.208821Z,1697804254208,0.5612160879395995,6047
0.5959711074829102,0.4636354446411133,0.0027858838438987,2023-10-20T12:17:34.231254Z,1697804254231,0.7550808881376623,6048
0.7461233139038086,0.6012611389160156,0.025579035282135,2023-10-20T12:17:34.248987Z,1697804254248,0.9585766759979872,6049
0.8944158554077148,0.7443475723266602,0.0559136271476745,2023-10-20T12:17:34.269514Z,1697804254269,1.164971829931572,6050
1.0364437103271484,0.888063907623291,0.0925450921058654,2023-10-20T12:17:34.289655Z,1697804254289,1.368004993694372,6051
1.1651763916015625,1.0249857902526855,0.133737564086914,2023-10-20T12:17:34.309865Z,1697804254309,1.5575999582092512,6052
1.274747371673584,1.1477112770080566,0.1778054237365722,2023-10-20T12:17:34.331328Z,1697804254331,1.7244816049092309,6053
1.3601016998291016,1.248554229736328,0.2231339216232299,2023-10-20T12:17:34.350326Z,1697804254350,1.859718539308959,6054
1.4198379516601562,1.322199821472168,0.2676479816436767,2023-10-20T12:17:34.370468Z,1697804254370,1.9585166884541665,6055
1.4549098014831543,1.366168975830078,0.3091053962707519,2023-10-20T12:17:34.390927Z,1697804254390,2.019585686960584,6056
1.4655828475952148,1.3794593811035156,0.3448853492736816,2023-10-20T12:17:34.410736Z,1697804254410,2.0420056737001056,6057
1.453627586364746,1.3636326789855957,0.3729181289672851,2023-10-20T12:17:34.431199Z,1697804254431,2.027706875746712,6058
1.421478271484375,1.321296215057373,0.3915994167327881,2023-10-20T12:17:34.451933Z,1697804254451,1.979841980414752,6059
1.3706727027893066,1.254178524017334,0.4003727436065674,2023-10-20T12:17:34.471795Z,1697804254471,1.900527758834659,6060
1.3018317222595217,1.164515495300293,0.3991549015045166,2023-10-20T12:17:34.492277Z,1697804254492,1.7916994187839543,6061
1.2175116539001465,1.0572924613952637,0.3881757259368896,2023-10-20T12:17:34.514643Z,1697804254514,1.658578418559869,6062
1.1215591430664062,0.9391050338745116,0.3681273460388183,2023-10-20T12:17:34.532606Z,1697804254532,1.508420007473344,6063
1.0163578987121582,0.815849781036377,0.3402144908905029,2023-10-20T12:17:34.553029Z,1697804254552,1.3469744404789503,6064
0.9004778861999512,0.6897773742675781,0.3053891658782959,2023-10-20T12:17:34.573376Z,1697804254573,1.1746981706900066,6065
0.7716217041015625,0.5616593360900879,0.2641191482543945,2023-10-20T12:17:34.593341Z,1697804254593,0.990262686630363,6066
0.6291522979736328,0.4329848289489746,0.2169296741485595,2023-10-20T12:17:34.614028Z,1697804254613,0.7939565225323587,6067
0.4713807106018066,0.304816722869873,0.1635735034942627,2023-10-20T12:17:34.634049Z,1697804254634,0.5846959037944259,6068
0.2949037551879883,0.1779770851135254,0.1030607223510742,2023-10-20T12:17:34.654390Z,1697804254654,0.3595352279554942,6069
0.0962562561035156,0.0538320541381835,0.0339250564575195,2023-10-20T12:17:34.674652Z,1697804254674,0.1153865951809298,6070
-0.1267280578613281,-0.0651254653930664,-0.0450904369354248,2023-10-20T12:17:34.697935Z,1697804254697,0.149447229465772,6071
-0.3737630844116211,-0.1745364665985107,-0.1342830657958984,2023-10-20T12:17:34.715100Z,1697804254715,0.4338130509806352,6072
