ACC_X,ACC_Y,ACC_Z,DATE,UNIX_TIMESTAMP,norm,Line_Number
0.0940465927124023,0.1385679244995117,-0.0205392837524414,2023-10-21T15:27:17.876050Z,1697902037876,0.1687237193697974,0
0.0932645797729492,0.1389484405517578,-0.0211155414581298,2023-10-21T15:27:17.893846Z,1697902037893,0.1686736999744186,1
0.0917773246765136,0.1383256912231445,-0.0215427875518798,2023-10-21T15:27:17.914419Z,1697902037914,0.1673952385005151,2
0.0900588035583496,0.1373138427734375,-0.0219050645828247,2023-10-21T15:27:17.934229Z,1697902037934,0.1656668686549831,3
0.0885696411132812,0.1365346908569336,-0.02227783203125,2023-10-21T15:27:17.954498Z,1697902037954,0.164263827224214,4
0.0876832008361816,0.1364631652832031,-0.0227314233779907,2023-10-21T15:27:17.976691Z,1697902037976,0.1637902829742303,5
0.0877695083618164,0.1375980377197265,-0.0233415365219116,2023-10-21T15:27:17.994981Z,1697902037994,0.1648682319599442,6
0.0894217491149902,0.1408138275146484,-0.0242700576782226,2023-10-21T15:27:18.015273Z,1697902038015,0.1685639906202201,7
0.0931835174560546,0.1469488143920898,-0.0256730318069458,2023-10-21T15:27:18.035594Z,1697902038035,0.1758869709184967,8
0.0990023612976074,0.1559076309204101,-0.0275614261627197,2023-10-21T15:27:18.060005Z,1697902038059,0.1867305254473404,9
0.1067085266113281,0.1673650741577148,-0.0298885107040405,2023-10-21T15:27:18.078588Z,1697902038078,0.200726432667657,10
0.1158766746520996,0.1805562973022461,-0.0325304269790649,2023-10-21T15:27:18.096279Z,1697902038096,0.2169935688064646,11
0.1257467269897461,0.1941976547241211,-0.0352649688720703,2023-10-21T15:27:18.116596Z,1697902038116,0.2340268926395656,12
0.1353206634521484,0.2067165374755859,-0.0377925634384155,2023-10-21T15:27:18.136795Z,1697902038136,0.2499433669339348,13
0.1435856819152832,0.216705322265625,-0.0398411750793457,2023-10-21T15:27:18.160128Z,1697902038160,0.2629930873255576,14
0.1496162414550781,0.2230300903320312,-0.0412086248397827,2023-10-21T15:27:18.177300Z,1697902038177,0.2717086521659628,15
0.1532859802246093,0.2257442474365234,-0.0419244766235351,2023-10-21T15:27:18.197617Z,1697902038197,0.2760701337056563,16
0.1552658081054687,0.2259383201599121,-0.0422220230102539,2023-10-21T15:27:18.217795Z,1697902038217,0.2773775313726863,17
0.1564435958862304,0.2249317169189453,-0.0423730611801147,2023-10-21T15:27:18.243077Z,1697902038243,0.2772442105503602,18
0.1526412963867187,0.1553835868835449,-0.0933489799499511,2023-10-21T15:28:14.997110Z,1697902094997,0.2369756453585697,19
0.1654887199401855,0.1663122177124023,-0.0962975025177002,2023-10-21T15:28:15.020463Z,1697902095020,0.2536128529452029,20
0.1816277503967285,0.1802568435668945,-0.1004059314727783,2023-10-21T15:28:15.037510Z,1697902095037,0.2748863773303298,21
0.1994752883911132,0.195530891418457,-0.1045920848846435,2023-10-21T15:28:15.057813Z,1697902095057,0.2982653590314012,22
0.2169976234436035,0.2101044654846191,-0.1077489852905273,2023-10-21T15:28:15.078017Z,1697902095077,0.320689411780133,23
0.2328352928161621,0.2226753234863281,-0.1093101501464843,2023-10-21T15:28:15.103368Z,1697902095103,0.3402135832026343,24
0.2467889785766601,0.2330951690673828,-0.1094064712524414,2023-10-21T15:28:15.120230Z,1697902095120,0.3566622123822122,25
0.2591071128845215,0.2415919303894043,-0.1083996295928955,2023-10-21T15:28:15.138824Z,1697902095138,0.370477578906616,26
0.2705230712890625,0.2487893104553222,-0.1068179607391357,2023-10-21T15:28:15.159090Z,1697902095159,0.3827387226724903,27
0.282231330871582,0.255711555480957,-0.1052944660186767,2023-10-21T15:28:15.179428Z,1697902095179,0.3951326970856667,28
