GYR_X,GYR_Y,GYR_Z,DATE,UNIX_TIMESTAMP,Line_Number
-0.3377584815025329,-0.3083592653274536,-0.1998082846403122,2023-10-20T11:58:35.291882Z,1697803115291,22
-0.321795105934143,-0.266588419675827,-0.1559089869260788,2023-10-20T11:58:35.302188Z,1697803115302,23
-0.3082262277603149,-0.2309368699789047,-0.1183950528502464,2023-10-20T11:58:35.312223Z,1697803115312,24
-0.2858774960041046,-0.2079229950904846,-0.0815462544560432,2023-10-20T11:58:35.322410Z,1697803115322,25
-0.2752352356910705,-0.1976798325777053,-0.0416378118097782,2023-10-20T11:58:35.332204Z,1697803115332,26
-0.2435745447874069,-0.1782577186822891,-0.0271377433091402,2023-10-20T11:58:35.345757Z,1697803115345,27
-0.2200285643339157,-0.1741338521242141,-0.0085138017311692,2023-10-20T11:58:35.352486Z,1697803115352,28
-0.1998082846403122,-0.1706751137971878,0.0073165483772754,2023-10-20T11:58:35.363356Z,1697803115363,29
-0.1761292666196823,-0.1745329350233078,0.0160964056849479,2023-10-20T11:58:35.372600Z,1697803115372,30
-0.1577713936567306,-0.2003403902053833,0.0232799258083105,2023-10-20T11:58:35.383920Z,1697803115383,31
-0.1391474455595016,-0.2228221595287323,0.0135688716545701,2023-10-20T11:58:35.395716Z,1697803115395,32
-0.1243813186883926,-0.2552810311317444,-0.0059862667694687,2023-10-20T11:58:35.403792Z,1697803115403,33
-0.1140051260590553,-0.2958545982837677,-0.0340552069246768,2023-10-20T11:58:35.412604Z,1697803115412,34
-0.1081518903374672,-0.3422814309597015,-0.0685094967484474,2023-10-20T11:58:35.423964Z,1697803115423,35
-0.1056243553757667,-0.3908367156982422,-0.1061564683914184,2023-10-20T11:58:35.432662Z,1697803115432,36
-0.1056243553757667,-0.4388598799705505,-0.1436704099178314,2023-10-20T11:58:35.446376Z,1697803115446,37
-0.1081518903374672,-0.4855527579784393,-0.1785237789154052,2023-10-20T11:58:35.453638Z,1697803115453,38
-0.1141381561756134,-0.529585063457489,-0.2095193415880203,2023-10-20T11:58:35.464632Z,1697803115464,39
-0.1234501227736473,-0.5678972005844116,-0.2366570830345153,2023-10-20T11:58:35.473622Z,1697803115473,40
-0.1352896243333816,-0.5986266732215881,-0.2603361010551452,2023-10-20T11:58:35.485528Z,1697803115485,41
-0.1500557512044906,-0.6225717663764954,-0.2814875841140747,2023-10-20T11:58:35.495999Z,1697803115495,42
-0.1684136390686035,-0.6398653984069824,-0.3007766604423523,2023-10-20T11:58:35.504863Z,1697803115504,43
-0.1908953934907913,-0.6479801535606384,-0.3187354505062103,2023-10-20T11:58:35.514332Z,1697803115514,44
-0.2180331349372863,-0.6435902118682861,-0.3356300294399261,2023-10-20T11:58:35.525433Z,1697803115525,45
-0.2507580518722534,-0.6272277235984802,-0.3535888195037842,2023-10-20T11:58:35.534224Z,1697803115534,46
-0.2909325659275055,-0.6051450371742249,-0.3756715059280395,2023-10-20T11:58:35.545664Z,1697803115545,47
-0.3394878506660461,-0.585456907749176,-0.4044055938720703,2023-10-20T11:58:35.554923Z,1697803115554,48
