ACC_X,ACC_Y,ACC_Z,DATE,UNIX_TIMESTAMP,norm,Line_Number
0.1213846206665039,0.2076129913330078,-0.0023962408304214,2023-10-20T11:57:03.225910Z,1697803023225,0.2405059713909573,0
0.1166720390319824,0.2029190063476562,-0.0012614578008651,2023-10-20T11:57:03.243105Z,1697803023243,0.2340728072732583,1
0.1114249229431152,0.1971187591552734,-0.0003252662718296,2023-10-20T11:57:03.263940Z,1697803023263,0.2264319422297601,2
0.1052737236022949,0.1893997192382812,0.0004041139036417,2023-10-20T11:57:03.283964Z,1697803023283,0.2166909639017724,3
0.0980334281921386,0.1792364120483398,0.0009163580834865,2023-10-20T11:57:03.304435Z,1697803023304,0.2042965593425464,4
0.0897121429443359,0.1664361953735351,0.0012285932898521,2023-10-20T11:57:03.326090Z,1697803023326,0.1890787803100981,5
0.0806503295898437,0.1515130996704101,0.00134739279747,2023-10-20T11:57:03.345120Z,1697803023345,0.1716464695297771,6
0.0712480545043945,0.1352128982543945,0.0013018921017646,2023-10-20T11:57:03.365048Z,1697803023364,0.1528414474154803,7
0.0617561340332031,0.1181221008300781,0.0011223703622817,2023-10-20T11:57:03.385022Z,1697803023384,0.133296325945122,8
0.0519852638244628,0.100015640258789,0.0008482709527015,2023-10-20T11:57:03.405456Z,1697803023405,0.1127222937793748,9
0.0414280891418457,0.0800247192382812,0.0005316063761711,2023-10-20T11:57:03.425961Z,1697803023425,0.0901139548818585,10
0.0299644470214843,0.0580120086669921,0.0002315379679203,2023-10-20T11:57:03.445482Z,1697803023445,0.0652940643911304,11
0.0181002616882324,0.0350599288940429,1.4316989108920096e-05,2023-10-20T11:57:03.466593Z,1697803023466,0.0394565367488584,12
0.0064301490783691,0.0124406814575195,-5.129724740982056e-05,2023-10-20T11:57:03.486880Z,1697803023486,0.0140042851907947,13
-0.0040559768676757,-0.0078248977661132,7.808953523635864e-05,2023-10-20T11:57:03.509286Z,1697803023509,0.0088139702391576,14
-0.0118165016174316,-0.0226964950561523,0.0003906339406967,2023-10-20T11:57:03.526924Z,1697803023526,0.0255912718164676,15
-0.0152859687805175,-0.0291719436645507,0.0007551908493041,2023-10-20T11:57:03.547634Z,1697803023547,0.0329428816581905,16
-0.0134902000427246,-0.0255203247070312,0.0009191632270812,2023-10-20T11:57:03.567728Z,1697803023567,0.0288810895117038,17
-0.0062770843505859,-0.0117464065551757,0.0005539655685424,2023-10-20T11:57:03.588280Z,1697803023588,0.0133299187077407,18
0.0058827400207519,0.0108661651611328,-0.0006423592567443,2023-10-20T11:57:03.609596Z,1697803023609,0.0123730675612597,19
0.0225758552551269,0.041055679321289,-0.0029329657554626,2023-10-20T11:57:03.628746Z,1697803023628,0.0469450778373587,20
0.0431857109069824,0.0771875381469726,-0.0064753293991088,2023-10-20T11:57:03.648814Z,1697803023648,0.0886839983455796,21
0.0666451454162597,0.1168575286865234,-0.0112411379814147,2023-10-20T11:57:03.668927Z,1697803023668,0.1349948910195983,22
0.0921311378479003,0.158238410949707,-0.0171225666999816,2023-10-20T11:57:03.692681Z,1697803023692,0.1839041151019532,23
0.1189866065979003,0.1999025344848632,-0.0239683389663696,2023-10-20T11:57:03.709873Z,1697803023709,0.2338660238597351,24
0.1461796760559082,0.2399988174438476,-0.0314959287643432,2023-10-20T11:57:03.729458Z,1697803023729,0.2827718578553816,25
0.1725106239318847,0.2766866683959961,-0.0393475294113159,2023-10-20T11:57:03.750010Z,1697803023749,0.328426028061447,26
0.1970472335815429,0.3087711334228515,-0.047215461730957,2023-10-20T11:57:03.770276Z,1697803023770,0.3693190015743016,27
0.2192788124084472,0.3358783721923828,-0.0548962354660034,2023-10-20T11:57:03.792746Z,1697803023792,0.404859327601826,28
0.2392849922180175,0.358586311340332,-0.0623705387115478,2023-10-20T11:57:03.810329Z,1697803023810,0.4355818341949201,29
0.2571988105773926,0.3775339126586914,-0.0696610212326049,2023-10-20T11:57:03.830412Z,1697803023830,0.4620992763995366,30
0.2736296653747558,0.3939228057861328,-0.0769031047821044,2023-10-20T11:57:03.851115Z,1697803023851,0.485759671253849,31
0.2895255088806152,0.4092850685119629,-0.0843203067779541,2023-10-20T11:57:03.871349Z,1697803023871,0.5083789941908986,32
0.3057169914245605,0.4248552322387695,-0.0920832157135009,2023-10-20T11:57:03.892144Z,1697803023892,0.5314547636652461,33
0.3223371505737304,0.4408788681030273,-0.1001349687576294,2023-10-20T11:57:03.912380Z,1697803023912,0.555249877935952,34
0.3389301300048828,0.4568538665771484,-0.1082649230957031,2023-10-20T11:57:03.932394Z,1697803023932,0.5790599122755228,35
0.3546872138977051,0.4718136787414551,-0.1161334514617919,2023-10-20T11:57:03.952659Z,1697803023952,0.6015797085162445,36
0.3686776161193847,0.484598159790039,-0.1233346462249755,2023-10-20T11:57:03.975742Z,1697803023975,0.621264835685076,37
0.380096435546875,0.4942760467529297,-0.1294836997985839,2023-10-20T11:57:03.992649Z,1697803023992,0.6368266162957339,38
1.9169282913208008,1.1389555931091309,-0.2319549322128296,2023-10-20T11:57:24.277837Z,1697803044277,2.241793257131111,39
1.8886289596557613,1.0835576057434082,-0.208644151687622,2023-10-20T11:57:24.297713Z,1697803044297,2.187361153135951,40
1.8125581741333008,1.0041308403015137,-0.1861950159072876,2023-10-20T11:57:24.318223Z,1697803044318,2.0804601565545022,41
1.6856184005737305,0.900083065032959,-0.1648091077804565,2023-10-20T11:57:24.338692Z,1697803044338,1.9179731380598783,42
1.5031862258911133,0.7698507308959961,-0.1436176896095276,2023-10-20T11:57:24.361219Z,1697803044361,1.6949528071125306,43
1.2618818283081057,0.6142387390136719,-0.1216218471527099,2023-10-20T11:57:24.378289Z,1697803044378,1.4086968626443912,44
0.9568748474121094,0.4366965293884277,-0.0969863533973693,2023-10-20T11:57:24.398935Z,1697803044398,1.0562763299133258,45
0.5834522247314453,0.2446906566619873,-0.0656226873397827,2023-10-20T11:57:24.419920Z,1697803044419,0.6360788890502831,46
0.1378135681152343,0.0514311790466308,-0.018243670463562,2023-10-20T11:57:24.439585Z,1697803044439,0.1482247524766425,47
-0.3760356903076172,-0.1179943084716796,0.0617915391921997,2023-10-20T11:57:24.461223Z,1697803044461,0.3989281784138307,48
-0.9288406372070312,-0.2188892364501953,0.1964302062988281,2023-10-20T11:57:24.480240Z,1697803044480,0.97429064098323,49
-1.452281475067139,-0.1924765110015869,0.4030046463012695,2023-10-20T11:57:24.500833Z,1697803044500,1.519401670082977,50
-1.8282999992370603,0.0039366316050291,0.6711890697479248,2023-10-20T11:57:24.521092Z,1697803044521,1.9476116531864645,51
-1.912147521972656,0.3364678621292114,0.93286395072937,2023-10-20T11:57:24.540387Z,1697803044540,2.1540088018860044,52
-1.6224546432495115,0.6458351612091064,1.055910587310791,2023-10-20T11:57:24.561611Z,1697803044561,2.040688436104569,53
-1.0478367805480957,0.7124531269073486,0.9136734008789062,2023-10-20T11:57:24.581326Z,1697803044581,1.5621621107244543,54
-0.4046635627746582,0.4196004867553711,0.4760031700134277,2023-10-20T11:57:24.601745Z,1697803044601,0.7525929745789927,55
0.1210708618164062,-0.1803717613220214,-0.1938166618347168,2023-10-20T11:57:24.621989Z,1697803044621,0.2911305965853272,56
0.454395055770874,-0.9310684204101562,-0.9884824752807616,2023-10-20T11:57:24.644501Z,1697803044644,1.431943041510821,57
0.6191878318786621,-1.6630711555480957,-1.787545680999756,2023-10-20T11:57:24.662208Z,1697803044662,2.518832825183831,58
0.6823952198028564,-2.260068893432617,-2.4919118881225586,2023-10-20T11:57:24.682515Z,1697803044682,3.432666528697196,59
0.694932222366333,-2.664365768432617,-3.0343732833862305,2023-10-20T11:57:24.703451Z,1697803044703,4.097462259082648,60
0.6840934753417969,-2.893148422241211,-3.415300369262696,2023-10-20T11:57:24.723072Z,1697803044723,4.527976180194407,61
0.6451747417449951,-2.965688705444336,-3.6521496772766113,2023-10-20T11:57:24.744322Z,1697803044744,4.748658464263089,62
0.5874489545822144,-2.8940958976745605,-3.7456326484680176,2023-10-20T11:57:24.764130Z,1697803044764,4.769764278918403,63
0.5246373414993286,-2.711833477020264,-3.7134909629821777,2023-10-20T11:57:24.784363Z,1697803044784,4.628098991954861,64
0.4617100954055786,-2.4276814460754395,-3.525895118713379,2023-10-20T11:57:24.804359Z,1697803044804,4.305664850401759,65
0.4070154428482055,-2.0896658897399902,-3.200916290283203,2023-10-20T11:57:24.827769Z,1697803044827,3.844246375931195,66
0.3387858867645263,-1.728471755981445,-2.774481773376465,2023-10-20T11:57:24.844941Z,1697803044844,3.286356584288233,67
0.2573382258415222,-1.3744187355041504,-2.3075437545776367,2023-10-20T11:57:24.865090Z,1697803044865,2.6981489955660987,68
0.1740663051605224,-1.049757480621338,-1.8488407135009768,2023-10-20T11:57:24.885381Z,1697803044885,2.133190528436571,69
0.1026817560195922,-0.7613048553466797,-1.416152000427246,2023-10-20T11:57:24.905879Z,1697803044905,1.6110912805014452,70
0.050538957118988,-0.4837379455566406,-0.9626302719116212,2023-10-20T11:57:24.927671Z,1697803044927,1.0785238182621075,71
0.018255203962326,-0.1955933570861816,-0.4223365783691406,2023-10-20T11:57:24.945885Z,1697803044945,0.4657877190700737,72
-0.0114633738994598,0.1003468036651611,0.2405710220336914,2023-10-20T11:57:24.966254Z,1697803044966,0.260912450046578,73
-0.0740165710449218,0.3804397583007812,1.064814567565918,2023-10-20T11:57:24.986657Z,1697803044986,1.1331561789028897,74
-0.2307078242301941,0.5481429100036621,2.010717391967773,2023-10-20T11:57:25.006626Z,1697803045006,2.096824069947213,75
-0.5753077268600464,0.4305030107498169,3.010772228240967,2023-10-20T11:57:25.027802Z,1697803045027,3.095328937802347,76
-1.226474404335022,-0.2143504917621612,3.77067232131958,2023-10-20T11:57:25.047559Z,1697803045047,3.970913667227382,77
-2.075891256332397,-1.405543565750122,3.694244861602783,2023-10-20T11:57:25.067348Z,1697803045067,4.4645629484662255,78
-2.5303940773010254,-2.438669919967652,2.475377559661865,2023-10-20T11:57:25.088229Z,1697803045088,4.298546176077752,79
-2.160009860992432,-2.452059268951416,0.969328999519348,2023-10-20T11:57:25.110817Z,1697803045110,3.4084946776171265,80
-1.2565736770629885,-1.5539937019348145,0.1020629107952117,2023-10-20T11:57:25.128741Z,1697803045128,2.0010723798255423,81
-0.2220435142517089,-0.2870721817016601,-0.0395131111145019,2023-10-20T11:57:25.148584Z,1697803045148,0.365068549286496,82
0.7283501625061035,0.9649157524108888,0.2629799842834472,2023-10-20T11:57:25.169059Z,1697803045169,1.2372206111308772,83
1.499133586883545,2.019622802734375,0.7387838363647461,2023-10-20T11:57:25.189081Z,1697803045189,2.621465112016711,84
2.072117805480957,2.817423820495605,1.217216968536377,2023-10-20T11:57:25.210834Z,1697803045210,3.7031292622024634,85
2.4850378036499023,3.37788200378418,1.626746416091919,2023-10-20T11:57:25.229774Z,1697803045229,4.49797772552578,86
2.799000740051269,3.7315359115600586,1.9516136646270752,2023-10-20T11:57:25.249916Z,1697803045249,5.056437609427118,87
3.026921272277832,3.887960433959961,2.174776315689087,2023-10-20T11:57:25.270121Z,1697803045270,5.385920603563366,88
3.178579330444336,3.884016990661621,2.3026576042175293,2023-10-20T11:57:25.294193Z,1697803045294,5.52188252192465,89
