ACC_X,ACC_Y,ACC_Z,DATE,UNIX_TIMESTAMP,norm
0.1851472854614257,0.0833601951599121,-0.0401650667190551,2023-10-20T12:11:12.753472Z,1697803872753,0.20698229884552793
0.1254920959472656,0.0595941543579101,-0.0260154008865356,2023-10-20T12:11:12.773985Z,1697803872773,0.14133835453322388
0.0928382873535156,0.0465292930603027,-0.0183861255645751,2023-10-20T12:11:12.793980Z,1697803872793,0.10546076201460801
0.0866823196411132,0.0458655357360839,-0.016361117362976,2023-10-20T12:11:12.815082Z,1697803872815,0.09942413222194692
0.1025285720825195,0.0572476387023925,-0.0183424949645996,2023-10-20T12:11:12.834034Z,1697803872833,0.1188522080224277
0.1349525451660156,0.0794024467468261,-0.0226914882659912,2023-10-20T12:11:12.854383Z,1697803872854,0.15821454306066068
0.1798124313354492,0.1111893653869628,-0.028111457824707,2023-10-20T12:11:12.875259Z,1697803872875,0.21327409476762862
0.2325849533081054,0.1505746841430664,-0.0333528518676757,2023-10-20T12:11:12.894893Z,1697803872894,0.27907151187074775
0.286508560180664,0.1933236122131347,-0.036995530128479,2023-10-20T12:11:12.915073Z,1697803872915,0.34760587357727263
0.3343429565429687,0.2340350151062011,-0.0379040837287902,2023-10-20T12:11:12.935398Z,1697803872935,0.40987110223699885
0.3710498809814453,0.268259048461914,-0.0356654524803161,2023-10-20T12:11:12.955603Z,1697803872955,0.4592526056090068
0.3950991630554199,0.2938461303710937,-0.0306779146194458,2023-10-20T12:11:12.976402Z,1697803872976,0.49334575241564316
0.4070920944213867,0.3103365898132324,-0.0237875878810882,2023-10-20T12:11:12.998552Z,1697803872998,0.5124437741396594
0.409214973449707,0.3187222480773926,-0.0159606337547302,2023-10-20T12:11:13.016691Z,1697803873016,0.5189369015061503
0.404296875,0.3209233283996582,-0.008032277226448,2023-10-20T12:11:13.037221Z,1697803873037,0.516248257453062
0.3958597183227539,0.3197402954101562,-0.0005206437781453133,2023-10-20T12:11:13.057467Z,1697803873057,0.5088605350874518
0.5999393463134766,0.5160603523254395,0.3755683898925781,2023-10-20T12:11:30.098753Z,1697803890098,0.8759549771442604
0.3920545578002929,0.3334236145019531,0.2678627967834472,2023-10-20T12:11:30.119668Z,1697803890119,0.5801970018021297
-0.0732297897338867,-0.0295720100402832,0.0125681161880493,2023-10-20T12:11:32.571227Z,1697803892571,0.07996914046560821
0.0186386108398437,0.0081648826599121,-0.0032057762145996,2023-10-20T12:11:32.591778Z,1697803892591,0.020599517567830683
0.1137170791625976,0.0539784431457519,-0.0196810960769653,2023-10-20T12:11:32.611536Z,1697803892611,0.12740718959502403
0.2013158798217773,0.1032710075378418,-0.035077691078186,2023-10-20T12:11:32.634432Z,1697803892634,0.22896163188987342
0.2731170654296875,0.1508255004882812,-0.0478072166442871,2023-10-20T12:11:32.652176Z,1697803892652,0.3156371223252083
0.3247356414794922,0.1922130584716797,-0.0568399429321289,2023-10-20T12:11:32.672729Z,1697803892672,0.3816148265026692
0.3538503646850586,0.2234053611755371,-0.0615248680114746,2023-10-20T12:11:32.693458Z,1697803892693,0.4229720385244757
0.3605031967163086,0.2414717674255371,-0.0617501735687255,2023-10-20T12:11:32.713290Z,1697803892713,0.43827417587859074
0.3480815887451172,0.2459173202514648,-0.0582262277603149,2023-10-20T12:11:32.734402Z,1697803892734,0.4301469683982237
0.3226675987243652,0.2389945983886718,-0.0522732734680175,2023-10-20T12:11:32.754041Z,1697803892753,0.4049262802592252
0.29071044921875,0.2244195938110351,-0.0452227592468261,2023-10-20T12:11:32.773848Z,1697803892773,0.3700294816973018
0.2583909034729004,0.2067790031433105,-0.0382179021835327,2023-10-20T12:11:32.794533Z,1697803892794,0.33314264690338435
0.2317976951599121,0.1913833618164062,-0.0322383642196655,2023-10-20T12:11:32.814302Z,1697803892814,0.3023194912491697
0.2160539627075195,0.1832690238952636,-0.0279026627540588,2023-10-20T12:11:32.834547Z,1697803892834,0.28468475285816003
0.2141141891479492,0.1858954429626464,-0.0253235697746276,2023-10-20T12:11:32.854854Z,1697803892854,0.2846810230677358
0.2266373634338379,0.2006874084472656,-0.0241162180900573,2023-10-20T12:11:32.875171Z,1697803892875,0.30367996705164524
0.2514028549194336,0.2263689041137695,-0.0234391689300537,2023-10-20T12:11:32.895722Z,1697803892895,0.3391101161148726
0.2838697433471679,0.2592463493347168,-0.022246778011322,2023-10-20T12:11:32.916922Z,1697803892916,0.38507871917732617
0.3187966346740722,0.2946920394897461,-0.0195623636245727,2023-10-20T12:11:32.936189Z,1697803892936,0.43457724110763085
0.3511500358581543,0.3281011581420898,-0.0147100389003753,2023-10-20T12:11:32.956243Z,1697803892956,0.48080464109845505
0.3775501251220703,0.3562355041503906,-0.0074827075004577,2023-10-20T12:11:32.976522Z,1697803892976,0.5191375755120325
0.393869400024414,0.3749661445617676,0.0019748099148273,2023-10-20T12:11:32.997269Z,1697803892997,0.543816709670922
0.3969144821166992,0.3807811737060547,0.0130156129598617,2023-10-20T12:11:33.016880Z,1697803893016,0.5501861635334435
0.3860101699829101,0.3725337982177734,0.0245281159877777,2023-10-20T12:11:33.037400Z,1697803893037,0.5370166762947922
0.3645658493041992,0.3531680107116699,0.035442054271698,2023-10-20T12:11:33.057851Z,1697803893057,0.5088143487362835
0.3371844291687011,0.3270668983459472,0.0450565814971923,2023-10-20T12:11:33.077919Z,1697803893077,0.47190697261608044
0.3095088005065918,0.2997121810913086,0.053388237953186,2023-10-20T12:11:33.101198Z,1697803893101,0.43413522436826596
