ACC_X,ACC_Y,ACC_Z,DATE,UNIX_TIMESTAMP
0.0872030258178711,0.32161998748779297,-0.00837630033493042,2023-10-21T15:34:54.363943Z,1697902494363
0.07460904121398926,0.2715930938720703,-0.005511581897735596,2023-10-21T15:34:54.383253Z,1697902494383
0.025870084762573242,0.10004711151123047,-0.00225791335105896,2023-10-21T15:34:54.403572Z,1697902494403
0.026095867156982422,0.10091876983642578,-0.002680957317352295,2023-10-21T15:34:54.423813Z,1697902494423
0.04571270942687988,0.17683029174804688,-0.004309073090553284,2023-10-21T15:34:54.444111Z,1697902494444
0.06196141242980957,0.24344825744628906,-0.004931271076202393,2023-10-21T15:34:54.466001Z,1697902494465
0.06295156478881836,0.2517108917236328,-0.0036071985960006714,2023-10-21T15:34:54.484678Z,1697902494484
0.06951165199279785,0.2694892883300781,-0.00386182963848114,2023-10-21T15:34:54.504959Z,1697902494504
0.09258842468261719,0.33423900604248047,-0.0060892254114151,2023-10-21T15:34:54.525229Z,1697902494525
0.1263728141784668,0.43143749237060547,-0.00865393877029419,2023-10-21T15:34:54.545391Z,1697902494545
0.06976747512817383,0.2600364685058594,-0.005170464515686035,2023-10-21T15:34:54.565878Z,1697902494565
0.07254219055175781,0.2678709030151367,-0.0052757710218429565,2023-10-21T15:34:54.586070Z,1697902494585
0.0766608715057373,0.2801942825317383,-0.005348995327949524,2023-10-21T15:34:54.606385Z,1697902494606
0.07753992080688477,0.28127479553222656,-0.005206197500228882,2023-10-21T15:34:54.626561Z,1697902494626
0.07733273506164551,0.2774190902709961,-0.005358606576919556,2023-10-21T15:34:54.649358Z,1697902494649
0.07590198516845703,0.2689504623413086,-0.005629107356071472,2023-10-21T15:34:54.667112Z,1697902494667
0.07514762878417969,0.26291751861572266,-0.005979299545288086,2023-10-21T15:34:54.687394Z,1697902494687
0.07255244255065918,0.25376224517822266,-0.0060273706912994385,2023-10-21T15:34:54.707645Z,1697902494707
0.06468963623046875,0.2306680679321289,-0.005439355969429016,2023-10-21T15:34:54.727899Z,1697902494727
0.05471229553222656,0.20148086547851562,-0.00475601851940155,2023-10-21T15:34:54.749165Z,1697902494749
0.04852604866027832,0.1842517852783203,-0.004492670297622681,2023-10-21T15:34:54.768436Z,1697902494768
0.04972696304321289,0.1923666000366211,-0.004909873008728027,2023-10-21T15:34:54.788756Z,1697902494788
0.058269500732421875,0.22587299346923828,-0.006012290716171265,2023-10-21T15:34:54.808929Z,1697902494808
0.06977629661560059,0.27025699615478516,-0.007054507732391357,2023-10-21T15:34:54.829114Z,1697902494829
0.07740259170532227,0.3038597106933594,-0.007065862417221069,2023-10-21T15:34:54.849465Z,1697902494849
0.0817105770111084,0.32691478729248047,-0.006557762622833252,2023-10-21T15:34:54.869748Z,1697902494869
0.08398723602294922,0.3419332504272461,-0.006310641765594482,2023-10-21T15:34:54.889998Z,1697902494889
0.08571314811706543,0.35074806213378906,-0.006672307848930359,2023-10-21T15:34:54.910267Z,1697902494910
0.08861756324768066,0.3580904006958008,-0.007781535387039185,2023-10-21T15:34:54.932351Z,1697902494932
0.09071540832519531,0.3597269058227539,-0.009012579917907715,2023-10-21T15:34:54.950779Z,1697902494950
0.08967971801757812,0.3509483337402344,-0.01003485918045044,2023-10-21T15:34:54.971102Z,1697902494971
0.08273863792419434,0.3235769271850586,-0.010417193174362183,2023-10-21T15:34:54.991361Z,1697902494991
0.0728607177734375,0.2880125045776367,-0.01042872667312622,2023-10-21T15:34:55.011539Z,1697902495011
0.06537771224975586,0.26105594635009766,-0.010752975940704346,2023-10-21T15:34:55.032316Z,1697902495032
0.07300758361816406,0.2778444290161133,-0.006960377097129822,2023-10-21T15:34:55.052147Z,1697902495052
0.0727074146270752,0.2773418426513672,-0.007300972938537598,2023-10-21T15:34:55.072438Z,1697902495072
0.07245397567749023,0.27699947357177734,-0.007688671350479126,2023-10-21T15:34:55.092666Z,1697902495092
0.07228827476501465,0.2769737243652344,-0.008108705282211304,2023-10-21T15:34:55.116262Z,1697902495116
0.0724496841430664,0.27817630767822266,-0.008568108081817627,2023-10-21T15:34:55.133310Z,1697902495133
0.07300686836242676,0.2809295654296875,-0.009045392274856567,2023-10-21T15:34:55.153498Z,1697902495153
0.07396364212036133,0.28531551361083984,-0.009528815746307373,2023-10-21T15:34:55.173748Z,1697902495173
0.07529425621032715,0.29132080078125,-0.010012269020080566,2023-10-21T15:34:55.193987Z,1697902495193
0.07702302932739258,0.29895591735839844,-0.01050761342048645,2023-10-21T15:34:55.215958Z,1697902495215
0.07925605773925781,0.30840206146240234,-0.011046737432479858,2023-10-21T15:34:55.234563Z,1697902495234
0.08198928833007812,0.31948375701904297,-0.011636346578598022,2023-10-21T15:34:55.254811Z,1697902495254
0.0850069522857666,0.33139896392822266,-0.012240380048751831,2023-10-21T15:34:55.275105Z,1697902495275
0.0879051685333252,0.34273719787597656,-0.012811481952667236,2023-10-21T15:34:55.295219Z,1697902495295
0.09033703804016113,0.3523874282836914,-0.013315379619598389,2023-10-21T15:34:55.315819Z,1697902495315
0.09213018417358398,0.3596944808959961,-0.01375436782836914,2023-10-21T15:34:55.335825Z,1697902495335
0.09344172477722168,0.36496448516845703,-0.014201819896697998,2023-10-21T15:34:55.356082Z,1697902495356
0.09445023536682129,0.36865997314453125,-0.014682650566101074,2023-10-21T15:34:55.376386Z,1697902495376
0.0952003002166748,0.3708076477050781,-0.015168428421020508,2023-10-21T15:34:55.397844Z,1697902495397
0.09563016891479492,0.3712797164916992,-0.015594631433486938,2023-10-21T15:34:55.416879Z,1697902495416
